Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDL25,OUT027,3647.668525
NCJ06,OUT010,250.6737
FDY09,OUT013,3768.2615499999997
FDS40,OUT046,1476.4115000000002
FDH41,OUT017,2701.400275
FDG38,OUT035,2303.1686499999996
FDU03,OUT027,4682.9875250000005
FDV20,OUT046,2809.5095499999998
DRB13,OUT045,2833.228675
NCQ30,OUT013,1914.8408
NCH06,OUT013,3619.538475
FDU50,OUT018,2193.2284250000002
NCO42,OUT019,329.571
FDW09,OUT018,939.693475
FDH04,OUT013,980.55695
FDC21,OUT045,1503.626075
FDL21,OUT049,1424.3126499999998
FDM46,OUT010,378.34085
FDT22,OUT019,280.884375
FDB28,OUT035,2916.3704500000003
FDI12,OUT018,1479.2411499999998
FDA28,OUT045,2131.808375
FDF59,OUT013,1739.4857250000002
FDM45,OUT027,3391.169075
FDQ56,OUT017,1048.551775
FDR46,OUT049,2571.81895
FDT01,OUT013,2984.032375
FDD16,OUT027,1615.06435
NCU30,OUT010,411.381175
FDM40,OUT010,405.97155
FDI56,OUT035,1950.710775
NCS30,OUT013,2092.193275
FDU08,OUT017,1342.9186
FDX51,OUT027,5794.790300000001
FDA43,OUT045,2013.129525
FDX59,OUT010,441.009275
FDC37,OUT018,1313.373725
FDP58,OUT013,2783.21045
NCY42,OUT035,2614.679825
FDF21,OUT018,2062.2322750000003
FDU10,OUT027,1499.21515
DRL47,OUT018,2695.65775
FDA58,OUT018,2400.958025
FDJ22,OUT049,2577.6447000000003
FDK50,OUT046,2115.74595
FDO38,OUT035,1256.0317
DRF60,OUT035,2782.21175
NCZ42,OUT019,432.187425
FDD35,OUT049,2486.763
FDL25,OUT045,1757.3791
FDJ16,OUT013,1318.034325
DRK59,OUT049,3194.092275
FDI50,OUT046,3382.8465749999996
NCB19,OUT045,1973.8473249999997
DRI37,OUT035,1915.1737000000003
FDA14,OUT027,4989.421974999999
FDC08,OUT018,3413.306925
FDS45,OUT046,1975.7615
FDI21,OUT049,1097.4048500000001
DRJ47,OUT035,2151.116575
DRE37,OUT027,3469.1509
FDT55,OUT018,1840.021525
NCG42,OUT027,3028.22485
FDA31,OUT049,3210.5708250000002
NCW42,OUT046,2723.538125
FDF50,OUT017,2080.9579000000003
FDK56,OUT049,3286.139125
FDX10,OUT035,1511.948575
NCK07,OUT027,2093.358425
FDZ49,OUT017,3471.3979750000003
FDR33,OUT013,1705.197025
FDO44,OUT018,1319.2827000000002
FDA20,OUT046,3078.575975
NCL30,OUT045,1909.01505
FDI05,OUT019,347.8805
FDQ12,OUT018,2281.19725
FDH47,OUT017,1134.3567500000001
FDH34,OUT018,2256.89555
FDF29,OUT046,2042.3415
FDG40,OUT018,1099.2358
NCE18,OUT017,4933.9109
FDP21,OUT010,479.7089
FDY50,OUT013,1742.8147249999997
FDB36,OUT049,2459.049075
NCZ29,OUT049,1621.472675
FDU20,OUT018,1725.4207000000001
FDO56,OUT013,2441.1557000000003
FDW31,OUT049,4129.374825000001
DRH59,OUT013,1338.341225
NCB30,OUT017,3225.801
FDK43,OUT027,3552.126225
FDW43,OUT045,4069.619275
NCL19,OUT017,2166.0970749999997
FDJ27,OUT046,2022.6171749999999
FDC45,OUT046,2634.2377
FDY40,OUT035,1575.2828
NCM41,OUT035,1812.80695
NCK18,OUT019,381.753075
FDP37,OUT049,2478.7734
FDA27,OUT027,5088.7094
NCX30,OUT035,2796.19355
FDR09,OUT017,3815.117225
FDG08,OUT027,5965.318325
NCU30,OUT013,2605.691525
FDB16,OUT017,1381.451775
FDM16,OUT017,849.06145
FDC48,OUT013,1690.5494250000002
NCF18,OUT046,3480.96885
FDU46,OUT018,1168.062875
FDH41,OUT018,3474.061175
NCN42,OUT010,281.6334
FDU49,OUT046,2611.3508250000004
FDB20,OUT027,1967.855125
FDG50,OUT019,280.80115
FDW20,OUT045,2011.7979249999999
NCO55,OUT049,2890.321025
FDX48,OUT046,2457.384575
FDU48,OUT046,2877.5876
FDR48,OUT019,254.6685
FDK27,OUT013,2246.3259749999997
FDT35,OUT013,2210.2895500000004
FDN12,OUT049,2017.1243250000002
NCE31,OUT019,393.23812499999997
FDL21,OUT017,979.807925
FDV56,OUT017,1502.960275
FDR16,OUT017,3125.43165
NCP41,OUT049,2047.0021
FDJ27,OUT013,1799.241275
FDA07,OUT017,1699.5377250000001
FDK55,OUT049,1502.2112499999998
FDM33,OUT049,2696.9061249999995
FDY46,OUT046,2591.543275
FDD36,OUT046,1953.1243
FDB12,OUT027,2836.058325
FDF28,OUT019,449.664675
NCE07,OUT019,420.4527
FDW50,OUT027,5127.409025
NCW18,OUT017,3667.309625
NCJ17,OUT019,333.64902500000005
DRZ24,OUT010,407.21992500000005
FDS07,OUT035,2280.19855
NCW05,OUT010,359.03265
FDZ22,OUT018,1572.6196
FDK02,OUT046,2323.8084500000004
FDZ45,OUT027,5125.411625000001
FDL25,OUT046,1351.07465
FDS08,OUT045,2333.46255
NCZ42,OUT027,7470.359225
FDX57,OUT035,1600.6664250000001
FDF21,OUT046,3055.106525
FDJ56,OUT018,1541.6599
FDX10,OUT013,1257.0304
DRG48,OUT035,2155.277825
DRN37,OUT046,1900.4428750000002
NCY41,OUT018,760.260375
FDN28,OUT045,1242.798925
FDE34,OUT045,2666.112875
FDR10,OUT045,2885.4939750000003
FDC32,OUT017,1581.6911249999998
DRG13,OUT046,1522.85105
FDP59,OUT049,1962.4454999999998
NCT53,OUT010,479.79212500000006
FDL57,OUT027,4670.337325
FDN32,OUT010,441.675075
FDK09,OUT018,2739.1012
FDA52,OUT010,309.597
FDC57,OUT049,2414.606925
FDI09,OUT035,3719.075575
NCB07,OUT046,2652.5472
FDP26,OUT035,1798.409025
FDP40,OUT027,3441.1873
FDL15,OUT013,2692.911325
FDV07,OUT046,2091.9436
FDS03,OUT017,1947.7978999999998
FDE50,OUT049,2103.678325
FDQ15,OUT017,1668.411575
FDQ33,OUT010,524.0678250000001
FDT22,OUT013,1715.9330499999999
DRO35,OUT035,2084.6198
FDJ41,OUT049,3831.679
FDQ27,OUT035,2361.176475
FDC26,OUT017,1657.925225
NCF43,OUT027,3451.423975
NCR50,OUT035,2968.30285
FDE39,OUT018,1578.11245
FDN49,OUT027,3647.668525
DRG11,OUT035,2193.811
NCA18,OUT049,2208.95795
FDM36,OUT018,2497.9151500000003
FDW32,OUT017,1177.9666499999998
NCQ18,OUT010,279.719225
FDX14,OUT027,2178.66405
FDD46,OUT017,1532.089025
FDI34,OUT019,552.031425
NCJ17,OUT035,2035.8499499999998
FDB52,OUT035,3186.68525
FDV55,OUT018,2699.0699750000003
FDC57,OUT046,2952.240425
FDB29,OUT046,1827.45455
NCO43,OUT035,2167.095775
FDG44,OUT045,1056.2917
FDJ34,OUT045,2026.0294
FDH40,OUT049,995.53745
NCD07,OUT027,2636.6512249999996
FDB41,OUT017,1054.79365
FDH47,OUT018,1488.7288
DRK37,OUT035,2216.28175
FDM25,OUT019,564.015825
NCX06,OUT045,3242.94535
NCS05,OUT017,2612.016625
FDS39,OUT045,2062.81485
FDC47,OUT027,6443.029825
FDG20,OUT013,3833.2602749999996
DRL23,OUT017,1848.7601499999998
FDY33,OUT013,3504.521525
NCH18,OUT045,4353.582975
FDX47,OUT035,2705.1454000000003
NCB06,OUT045,1707.527325
FDP36,OUT049,1373.5454
FDW44,OUT018,2058.15425
NCU41,OUT018,2513.7279
NCS17,OUT046,1746.4766250000002
FDD46,OUT035,1978.175025
FDE45,OUT017,2125.5665
FDI09,OUT017,3182.524
NCJ54,OUT010,484.0366
NCA29,OUT018,2501.57705
NCN41,OUT027,3650.5814
FDY34,OUT035,2248.57305
NCG55,OUT035,2708.890525
DRM49,OUT046,1324.942
NCB42,OUT049,1246.627275
FDE58,OUT045,2204.380575
DRJ25,OUT013,2171.257025
FDS47,OUT010,503.760925
FDY21,OUT049,3695.939025
NCI54,OUT013,1745.977275
FDO24,OUT017,2210.28955
FDY43,OUT035,2368.500275
FDF35,OUT018,1312.79115
NCP29,OUT019,217.966275
FDN28,OUT027,2960.063575
FDJ50,OUT018,1877.472775
FDQ14,OUT027,4255.377474999999
FDC37,OUT035,1591.09555
FDN08,OUT046,2409.1973
FDD04,OUT035,1859.829075
FDW34,OUT018,2193.7277750000003
FDP04,OUT017,1019.090125
NCG07,OUT017,3720.4071750000003
NCN14,OUT018,2076.047625
FDJ16,OUT045,838.74155
NCM42,OUT045,1711.9382500000002
NCF19,OUT046,1176.052475
FDY21,OUT018,2130.143875
FDY19,OUT035,2430.00355
FDV09,OUT045,2253.3168749999995
FDA28,OUT013,2157.774575
FDC38,OUT018,1477.0773
FDL28,OUT045,3411.8921
NCH43,OUT049,3600.396725
NCN53,OUT045,1708.193125
NCW05,OUT017,1947.96435
NCO30,OUT018,2024.7810249999998
FDT04,OUT019,121.92462499999999
FDB27,OUT018,2765.150625
NCK07,OUT013,1914.258225
NCA53,OUT013,1472.666375
FDB33,OUT018,2340.9528
FDU37,OUT017,1632.7080500000002
FDR13,OUT035,2207.876025
FDE45,OUT049,2519.969775
FDV37,OUT017,3781.660775
FDX44,OUT019,246.762125
NCL06,OUT017,3826.51905
FDJ28,OUT045,2548.0166
FDX55,OUT049,3238.534425
NCK17,OUT018,997.3683999999998
FDH52,OUT035,1163.402275
FDN13,OUT027,3647.75175
FDK44,OUT018,2234.674475
FDU16,OUT046,1663.8342
FDZ07,OUT017,1174.4712
NCN06,OUT027,5060.08
FDH02,OUT010,179.349875
NCW18,OUT045,3107.4550499999996
FDH57,OUT013,2504.6563749999996
FDV35,OUT045,2338.78895
NCU29,OUT013,2389.38975
NCP02,OUT046,1539.6625000000001
FDN44,OUT013,3212.568225
FDX03,OUT018,1330.351625
FDR11,OUT010,883.5166
FDA36,OUT046,1852.3388249999998
FDP58,OUT027,5951.336525000001
FDH31,OUT045,1556.47395
FDH34,OUT035,2884.07915
FDS13,OUT035,3531.90255
FDT01,OUT018,2650.133675
FDY09,OUT049,1821.878475
FDV33,OUT027,4443.882100000001
NCW29,OUT010,433.93514999999996
NCN17,OUT045,2377.488575
FDX01,OUT046,1905.8525
FDL03,OUT049,3038.0454
DRL59,OUT049,1935.64705
DRM11,OUT027,4041.2395500000002
FDA43,OUT049,3170.123475
FDZ56,OUT010,441.675075
FDI44,OUT018,1232.56225
FDB50,OUT013,2495.25195
FDU15,OUT019,484.952075
NCJ19,OUT019,334.39805
FDD48,OUT013,2045.0047000000002
NCW42,OUT035,3342.232775
FDL24,OUT017,2648.136275
NCB30,OUT013,3319.595575
FDK25,OUT013,1336.343825
FDW28,OUT049,3069.8373500000002
FDD47,OUT017,2067.392225
FDK16,OUT019,206.06510000000003
FDW37,OUT046,2260.22455
FDA48,OUT035,2422.1804
FDA14,OUT017,2202.29995
FDV15,OUT013,2282.612075
FDN22,OUT049,4205.442475
NCD55,OUT045,1264.52065
FDY43,OUT013,1964.859025
NCU05,OUT017,1510.0344
FDF10,OUT035,2147.8707999999997
FDR39,OUT018,1988.7446
FDG40,OUT013,1325.6078
FDZ28,OUT019,465.0613
FDE02,OUT045,1718.180125
FDU60,OUT049,2051.413025
FDM21,OUT013,2448.64595
FDV52,OUT019,400.64515
NCW06,OUT013,3126.8464750000003
FDX36,OUT035,2778.965975
FDT35,OUT027,4348.922375
NCL19,OUT010,982.471125
NCD31,OUT046,2550.3469
FDE53,OUT019,276.390225
FDW58,OUT019,353.70624999999995
DRF48,OUT046,1959.199725
FDW57,OUT035,2491.673275
DRH13,OUT017,1535.5012499999998
FDT33,OUT013,2207.543125
DRK47,OUT027,4041.2395500000002
FDY22,OUT010,386.4969
FDC35,OUT019,3217.0623750000004
FDO03,OUT013,3677.629525
FDF24,OUT045,1673.238625
FDF56,OUT018,3204.911525
FDD28,OUT013,1333.1812750000001
FDG53,OUT027,2570.6538
FDO27,OUT019,505.84155
NCF54,OUT018,1784.926575
FDC20,OUT027,1184.874325
FDU10,OUT046,1480.156625
DRA24,OUT018,2068.3909249999997
FDA02,OUT010,277.888275
FDG10,OUT017,1201.186425
FDW39,OUT010,648.405975
FDP04,OUT019,203.90125
NCM55,OUT013,1915.090475
FDG47,OUT045,3331.247075
NCU41,OUT017,2247.7408
NCK31,OUT017,1170.1435000000001
FDZ46,OUT045,1412.7443749999998
FDU13,OUT027,3353.1352500000003
NCF19,OUT045,1218.164325
NCJ43,OUT013,2754.58105
NCJ05,OUT045,1934.232225
FDS04,OUT027,4323.20585
FDX28,OUT010,314.673725
FDB41,OUT027,1953.873325
FDG53,OUT046,2418.68495
FDL15,OUT010,547.870175
FDQ08,OUT049,1990.658775
DRN36,OUT013,1628.130675
FDI46,OUT013,2625.2494
FDG16,OUT027,5371.507949999999
FDV32,OUT013,1184.7911
FDF44,OUT010,380.421475
FDK04,OUT018,1221.743
NCA41,OUT013,2886.9088
FDD51,OUT017,1272.260575
NCZ53,OUT045,2800.937375
FDP01,OUT027,3647.668525
FDY25,OUT049,2737.852825
FDB17,OUT018,2106.341525
NCV54,OUT018,2028.609375
FDJ32,OUT017,757.264275
FDA37,OUT049,2762.653875
FDG35,OUT035,3213.733375
NCM05,OUT018,2844.9634
FDG45,OUT046,3442.4356750000006
FDH28,OUT013,1622.0552500000001
NCE18,OUT049,4408.428250000001
FDH38,OUT045,1999.1477249999998
FDR56,OUT013,3678.4617749999998
FDH17,OUT027,2983.5330249999997
FDD39,OUT049,2521.301375
FDB41,OUT049,1500.9628750000002
NCR53,OUT046,3579.923375
FDX46,OUT017,881.0198500000001
FDV28,OUT049,1348.827575
FDA08,OUT018,1948.3804750000002
FDH45,OUT017,1113.8001749999999
NCS38,OUT010,284.13014999999996
FDD40,OUT010,341.805075
DRM59,OUT035,3204.1625000000004
NCJ43,OUT018,2807.3457
NCN29,OUT013,1266.0187
NCC19,OUT045,2487.844925
FDR56,OUT035,2954.237825
FDZ43,OUT049,3831.0132
FDJ32,OUT010,264.15615
DRH03,OUT017,1536.16705
NCZ54,OUT035,3416.05335
FDE26,OUT017,2239.1686250000002
FDS03,OUT045,1822.211375
DRZ24,OUT019,336.81157499999995
FDO48,OUT027,4986.925225000001
FDW39,OUT049,2678.8462999999997
NCK05,OUT049,1696.5416249999998
NCK30,OUT017,3667.309625
FDT27,OUT018,2432.749975
FDS08,OUT019,353.37335
NCJ19,OUT049,1943.7198750000002
FDC58,OUT045,1412.4947
DRE37,OUT013,3462.909025
FDW02,OUT035,2905.634425
FDJ02,OUT010,242.267975
FDX09,OUT045,2449.561425
FDT31,OUT010,441.675075
FDI24,OUT049,2098.6848250000003
FDY09,OUT045,2885.4939750000003
FDV28,OUT045,1246.8769499999999
DRM47,OUT049,3463.32515
FDT52,OUT019,585.487875
FDI48,OUT018,1180.1305
FDY55,OUT017,4227.413875
FDU48,OUT013,2159.938425
FDN25,OUT045,1394.434875
FDP20,OUT049,2645.8891999999996
FDJ15,OUT013,3424.7919749999996
FDD04,OUT018,2379.73565
FDY58,OUT045,4217.34365
FDR37,OUT018,1830.866775
FDF44,OUT013,2701.1506
FDD32,OUT045,1244.130525
FDR57,OUT017,2638.5654
DRG39,OUT027,1900.02675
FDX15,OUT017,3052.0272
DRN37,OUT045,1991.4078
FDW40,OUT027,4018.103
FDB32,OUT049,2482.851425
FDM40,OUT018,1918.33625
FDE39,OUT027,3848.573675
DRH49,OUT017,1662.1697
FDT46,OUT049,1808.0631250000001
NCF06,OUT035,3197.8374000000003
FDP07,OUT017,2914.04015
FDC04,OUT013,4126.711625
FDZ32,OUT017,1888.5417
FDD50,OUT045,2194.5600249999998
FDU56,OUT017,3203.9960499999997
FDV34,OUT017,1166.731275
NCY41,OUT013,1439.29315
NCK18,OUT046,2156.942325
DRH25,OUT049,1612.2346999999997
FDT57,OUT046,2635.652525
FDV56,OUT018,1074.76765
FDV12,OUT045,1534.83545
FDN52,OUT017,1597.170975
FDX38,OUT035,1253.3685
FDE47,OUT018,1200.60385
NCO07,OUT013,2078.544375
FDV09,OUT027,3770.675075
FDZ23,OUT019,444.671175
DRH51,OUT018,1101.482875
NCY54,OUT045,2240.333775
DRG49,OUT013,3842.415025
NCC19,OUT049,2842.46665
NCV53,OUT045,3441.8531000000003
FDZ47,OUT019,292.702325
NCO26,OUT018,2263.88645
NCP02,OUT045,561.019725
NCW30,OUT018,2744.0114750000002
NCN55,OUT046,2237.171225
FDB20,OUT010,289.706225
DRL11,OUT013,3158.2223000000004
DRD60,OUT045,1849.42595
FDW14,OUT010,593.6439250000001
FDL27,OUT010,343.05345000000005
FDU09,OUT018,1398.5129000000002
DRH36,OUT027,1781.18145
FDP34,OUT027,3633.187375
FDE04,OUT017,2771.142825
FDZ57,OUT027,3806.5450499999997
FDF02,OUT010,258.24717499999997
FDG28,OUT045,3981.65045
NCI31,OUT046,1397.0980749999999
FDT43,OUT013,1400.926425
FDU20,OUT046,1848.1775750000002
FDD53,OUT013,1599.08515
FDW15,OUT045,2179.579525
NCT53,OUT045,2519.803325
NCG55,OUT027,2928.937425
FDD48,OUT035,1216.166925
FDG47,OUT049,3003.7567
FDI21,OUT017,1522.6846
FDT27,OUT017,3059.6839
DRO35,OUT013,1984.833025
FDD33,OUT017,3014.7424
FDC04,OUT035,3186.68525
FDY34,OUT013,3170.289925
DRJ49,OUT049,2557.3378000000002
FDE05,OUT049,1971.26735
FDU31,OUT017,2720.7916999999998
NCN19,OUT027,2093.358425
FDK56,OUT027,4932.412850000001
FDK58,OUT017,1176.96795
NCJ42,OUT035,2400.5419
FDZ34,OUT027,4864.001899999999
FDA52,OUT018,1849.09305
NCR29,OUT013,1354.5701000000001
FDT48,OUT035,1613.2334
DRJ51,OUT019,424.863625
NCS54,OUT046,2707.1428000000005
FDV01,OUT035,2821.244275
DRG51,OUT027,4642.540175
NCG42,OUT013,1955.4546
FDA51,OUT049,2236.92155
FDV19,OUT010,241.435725
NCT18,OUT045,3043.87115
NCS41,OUT045,2468.037375
FDO03,OUT046,3176.1989
FDL12,OUT010,191.334275
FDY37,OUT010,240.270575
FDI58,OUT049,1312.2918
FDT28,OUT018,1751.054
NCC42,OUT010,400.728375
FDO01,OUT017,2570.071225
FDJ02,OUT013,2119.40785
FDQ04,OUT018,1437.046075
DRL47,OUT013,1984.833025
FDZ32,OUT035,1817.13465
FDC35,OUT035,3298.622875
FDX14,OUT045,1373.5454
FDZ35,OUT013,1676.4844000000003
FDL14,OUT013,1811.9747
FDO04,OUT049,1275.589575
DRK11,OUT017,2803.1012250000003
FDB44,OUT018,3139.41345
FDZ50,OUT049,2709.223425
FDI12,OUT027,2836.058325
FDU43,OUT017,4824.636474999999
FDD58,OUT010,370.5177
FDB27,OUT017,3289.634575
FDB04,OUT018,1254.2839749999998
NCO17,OUT013,2024.1984499999999
FDL12,OUT017,1557.6390999999999
DRJ13,OUT049,3045.119525
FDD57,OUT045,2011.797925
FDW19,OUT035,1898.944825
DRD27,OUT018,1947.548225
FDH27,OUT027,4255.377474999999
NCW30,OUT027,7470.359225
FDR40,OUT018,1369.633825
FDG05,OUT013,1973.5976499999997
NCY41,OUT019,147.890825
FDI38,OUT018,2650.133675
FDR20,OUT046,1257.7794250000002
FDE09,OUT017,1371.2983249999997
FDN50,OUT019,452.07820000000004
DRF27,OUT045,2519.22075
DRF51,OUT013,1610.9863249999999
NCO02,OUT019,268.15094999999997
FDB51,OUT027,1900.02675
FDJ50,OUT013,1595.506475
FDN52,OUT013,1173.888625
FDX14,OUT013,1484.3178750000002
FDT27,OUT019,546.039225
FDV10,OUT013,1520.5207500000001
FDU33,OUT046,1659.2568250000002
FDU58,OUT046,2692.9945500000003
NCP42,OUT027,4758.4726
FDL51,OUT027,5088.7094
DRH15,OUT027,2126.2322999999997
FDU16,OUT017,1323.7768500000002
FDW15,OUT017,2457.551025
FDQ44,OUT045,2011.7979249999999
NCI06,OUT027,4043.3201750000003
DRK23,OUT019,1987.0801000000001
FDC28,OUT035,1850.42465
NCY17,OUT019,220.0469
NCV05,OUT018,1993.5716499999999
FDM34,OUT019,323.828475
DRD60,OUT027,5301.59895
FDT38,OUT046,1270.0967249999999
FDQ57,OUT018,1996.318075
FDE59,OUT027,3636.1002500000004
NCM43,OUT046,2168.593825
DRI51,OUT049,1986.497525
NCG30,OUT017,1504.708
NCK54,OUT035,2284.0269
FDQ16,OUT019,217.799825
FDI36,OUT013,2421.01525
FDX16,OUT027,2886.492675
FDA34,OUT046,3948.6933499999996
FDJ48,OUT018,2820.3288000000002
FDU47,OUT035,2076.3805249999996
FDS39,OUT046,2030.3571000000002
FDD11,OUT046,3731.30965
FDM16,OUT027,2349.192075
FDU56,OUT018,3541.22375
FDQ32,OUT017,2125.649725
DRK35,OUT013,1338.3412250000001
FDA58,OUT049,4369.9783
DRG48,OUT019,290.704925
FDT59,OUT010,1598.169675
FDQ31,OUT019,314.17437500000005
FDS51,OUT018,1505.1241249999998
FDW32,OUT027,2313.238875
FDI15,OUT027,5501.422175
NCV30,OUT017,790.6375
DRG25,OUT049,3270.4096
FDT02,OUT013,1058.039425
FDO33,OUT027,3476.64115
FDP38,OUT035,1130.611625
FDZ45,OUT035,3772.0899
NCA54,OUT027,3600.3135
FDU33,OUT017,1415.906925
FDN58,OUT017,4749.31785
FDI05,OUT045,1500.796425
FDM57,OUT019,171.94285000000002
NCS42,OUT027,2336.2922000000003
FDB57,OUT045,4069.619275
FDC03,OUT045,3421.37975
FDZ58,OUT013,2599.2832
NCK29,OUT045,2122.320725
NCR53,OUT045,2370.830575
FDE26,OUT027,3368.9480000000003
FDU52,OUT049,2454.3884749999997
FDE41,OUT027,2239.0021749999996
FDU38,OUT018,2689.5823250000003
FDA52,OUT017,2807.17925
FDW46,OUT046,1563.215175
DRI59,OUT035,3209.156
FDT38,OUT035,1189.7013749999999
FDL33,OUT018,2123.40265
FDQ01,OUT027,4929.999325
FDJ08,OUT046,3392.667125
FDQ47,OUT049,1946.5495250000001
NCZ18,OUT013,2805.6812
FDE29,OUT017,903.5738249999999
FDF10,OUT027,3794.89355
FDC48,OUT049,1182.1279
FDY58,OUT013,3754.7790999999997
NCX30,OUT010,446.91824999999994
FDV11,OUT013,2135.3870500000003
FDT46,OUT046,1683.30885
DRD01,OUT019,221.7114
FDQ11,OUT013,2249.23885
NCM41,OUT017,1619.4752750000002
NCC55,OUT013,970.90285
FDG45,OUT027,5050.59235
NCQ54,OUT049,3659.4864749999997
FDM34,OUT045,2204.380575
FDD17,OUT019,467.807725
FDN38,OUT027,5209.135975
FDB53,OUT018,1719.5949500000002
NCL06,OUT035,3093.223575
NCV18,OUT019,188.92075
FDX25,OUT013,2761.90485
FDB39,OUT046,1833.197075
FDC33,OUT049,3981.6504499999996
NCO14,OUT018,893.8365
FDA58,OUT027,6714.176874999999
NCQ02,OUT017,3759.522925
NCR53,OUT017,2370.830575
FDN52,OUT046,1584.021425
FDG26,OUT046,3455.00265
FDE23,OUT027,3124.349725
DRI37,OUT013,1506.622175
DRH37,OUT018,1647.1891999999998
FDO01,OUT035,2595.9542
FDK45,OUT049,1263.105825
FDP23,OUT049,3532.8180249999996
FDM33,OUT035,3465.2393250000005
FDD36,OUT017,1571.78735
FDL56,OUT017,1655.5117
FDT27,OUT010,619.943025
FDG52,OUT017,878.7727749999999
NCL42,OUT035,2686.7526749999997
DRJ24,OUT046,2248.4898249999997
FDV38,OUT046,1240.135725
FDT35,OUT045,2370.164775
FDY51,OUT045,3059.5174500000003
FDC37,OUT017,1846.2633999999998
NCP43,OUT013,1915.090475
FDO33,OUT045,1894.36745
FDW04,OUT018,1954.039775
NCC31,OUT046,2375.74085
FDK22,OUT049,3745.2082250000003
FDJ50,OUT017,1382.949825
FDV13,OUT017,1948.546925
DRL60,OUT017,2191.896825
FDW03,OUT017,1512.115025
FDY27,OUT035,3376.10535
FDB39,OUT027,1900.02675
FDU59,OUT045,1882.71595
FDZ57,OUT049,2238.169925
FDO21,OUT049,4121.13555
FDS43,OUT018,3181.941425
FDU28,OUT010,370.35124999999994
FDC51,OUT010,223.54235
FDW16,OUT010,283.79724999999996
FDP32,OUT010,384.749175
FDB60,OUT019,320.832375
NCQ30,OUT046,1846.679525
FDD26,OUT049,2620.75525
FDI44,OUT045,1271.927675
DRH23,OUT046,1747.4753249999999
FDO44,OUT046,1501.6286750000002
FDG04,OUT046,3168.126075
FDM32,OUT027,3276.8179250000003
FDM09,OUT013,2728.5316249999996
FDZ47,OUT013,1959.28295
FDM40,OUT027,2646.38855
FDY48,OUT017,1776.1879499999998
NCM30,OUT045,735.7922249999999
FDX36,OUT010,423.032675
DRF03,OUT017,1224.822325
FDN51,OUT049,3211.569525
FDM57,OUT049,1293.399725
FDB35,OUT049,2390.971025
FDY13,OUT027,2325.14005
FDA37,OUT017,1663.66775
NCX53,OUT017,1864.9890250000003
FDD59,OUT018,1760.9577749999999
FDX10,OUT019,132.66065
FDC03,OUT018,2796.6096749999997
FDW43,OUT035,3253.2652500000004
FDW10,OUT046,2540.110225
FDY14,OUT027,5821.5055250000005
FDV43,OUT045,1184.7911
FDO40,OUT013,2563.82935
FDP46,OUT027,3175.36665
NCE43,OUT019,316.83757499999996
FDD05,OUT035,1790.5858750000002
FDJ60,OUT010,393.23812499999997
DRE27,OUT018,1397.68065
FDO11,OUT035,3475.059875
DRG11,OUT027,3349.5565749999996
FDK33,OUT010,390.741375
DRM23,OUT045,2762.7371
FDJ02,OUT027,4086.6804
NCZ05,OUT045,2320.063325
NCL30,OUT013,1955.4546
FDZ19,OUT018,2467.4548
FDM45,OUT049,1851.0072249999998
FDO36,OUT046,3488.62555
NCK31,OUT045,1334.5961
DRJ37,OUT045,1819.79785
FDP24,OUT018,1613.316625
FDF46,OUT013,1720.4272
FDX46,OUT019,166.28355000000002
NCL18,OUT045,2503.6576750000004
FDJ26,OUT013,2807.17925
FDJ07,OUT045,1709.0253750000002
FDY15,OUT013,2623.3352250000003
DRG01,OUT045,1307.880875
FDF58,OUT045,1359.4803749999999
FDZ14,OUT019,315.5892
FDP31,OUT049,1393.8523
FDH45,OUT013,1327.2723
FDA09,OUT010,342.72055
FDW31,OUT035,3188.1000750000003
FDA57,OUT046,1804.4844500000002
NCE55,OUT035,2648.2195
FDC17,OUT019,443.75570000000005
FDC59,OUT013,1837.44155
FDA22,OUT013,2241.91505
FDK52,OUT035,3995.7987
NCM26,OUT046,1892.286825
NCT53,OUT035,2871.512175
FDW45,OUT018,2686.66945
NCI18,OUT035,3029.4732249999997
FDE38,OUT018,2487.7617
FDF08,OUT019,319.41755
FDY58,OUT010,448.0834
FDF58,OUT019,380.421475
FDX39,OUT017,2830.0661250000003
FDB44,OUT049,3361.8738749999998
FDF28,OUT013,2322.0607250000003
FDE39,OUT013,2169.8422
FDT37,OUT018,2743.8450249999996
FDZ45,OUT017,3947.5282
FDO40,OUT035,2452.8072
FDM57,OUT027,2334.6277
DRG36,OUT017,2762.320975
FDY36,OUT010,138.65285
DRL60,OUT027,5301.5989500000005
FDS25,OUT019,483.20435000000003
DRF49,OUT027,2858.196175
FDP16,OUT045,4124.714225
FDS60,OUT049,2055.49105
FDU15,OUT027,1994.071
FDK43,OUT046,1717.9304500000003
FDN25,OUT046,809.9457
FDE53,OUT049,1451.693675
FDB22,OUT013,1638.03445
FDE39,OUT017,1858.9968250000002
FDX35,OUT035,2780.9633750000003
NCG54,OUT049,3039.959575
FDH27,OUT035,2819.49655
NCK42,OUT013,3657.4058499999996
FDS25,OUT049,1514.944675
FDI10,OUT018,2699.98545
FDU35,OUT035,2369.665425
FDI04,OUT017,2847.876275
DRK23,OUT035,3272.0741
FDB53,OUT019,390.49170000000004
FDY02,OUT049,3334.1599499999998
FDM60,OUT035,1116.130475
NCJ31,OUT010,1620.9733250000002
DRP35,OUT017,2566.742225
NCQ30,OUT018,2501.9931749999996
